experiment,method,seed,d,n,n_over_d,sigma_type,alpha,mu_direction,mu_norm_l2,mu_norm_sigma,mu_norm_sigma_inv,trace_sigma,sigma_op_norm,sigma_fro_norm,M_trace,M_mu,T,step,alignment_to_wstar,alignment_to_ls,alignment_to_svm,loss_value,min_margin,svm_primal_violation,svm_dual_feasibility_min_alpha,svm_kkt_complementarity,svm_primal_dual_gap,support_vector_fraction,solver_status,lambda_signal,lambda_bulk,bulk_rank,bulk_random_fraction,A_svm_wstar,A_ls_wstar,A_svm_ls,gram_condition_number,r_min,prop41_condition_empirical,solver_nit,solver_success,active_set_polished,active_set_polish_iterations,panel,alpha_label,mu_norm_label
exact_polynomial_spectrum_alignment,svm,5660003,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9668722351606668,0.9999999999999999,NA,NA,0.9999999999999996,4.440892098500626e-16,6.654806400957547e-05,8.408747777502026e-20,-3.469446951953614e-18,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9668722351606668,0.9668722351606668,0.9999999999999999,4.52988896567121,3.3274032004787736e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660004,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9650148389670599,1.0,NA,NA,0.9999999999999996,4.440892098500626e-16,4.620422395269515e-05,1.2132336131879763e-19,0.0,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9650148389670599,0.9650148389670599,1.0,4.475192970073194,2.3102111976347574e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660005,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.965711827352041,0.9999999999999999,NA,NA,0.9999999999999996,4.440892098500626e-16,1.135565890681684e-05,9.674492039182279e-20,1.734723475976807e-18,1.0,all_support_linear_kkt,NA,NA,0,NA,0.965711827352041,0.965711827352041,0.9999999999999999,4.428206560568188,5.67782945340842e-06,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660006,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9652607304349606,0.9999999999999999,NA,NA,0.9999999999999996,4.440892098500626e-16,2.244329942744585e-05,8.996848254977832e-20,0.0,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9652607304349606,0.9652607304349606,0.9999999999999999,4.5372440093817366,1.1221649713722924e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660007,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9661183590117745,1.0,NA,NA,0.9999999999999996,4.440892098500626e-16,2.391018800817866e-05,8.368613163317884e-20,0.0,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9661183590117745,0.9661183590117745,1.0,4.509416463147345,1.195509400408933e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660008,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9661794995966133,0.9999999999999999,NA,NA,0.9999999999999994,5.551115123125783e-16,2.522426481343723e-05,9.362774138244178e-20,0.0,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9661794995966133,0.9661794995966133,0.9999999999999999,4.529343250903495,1.2612132406718614e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660009,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9664743369303654,1.0,NA,NA,0.9999999999999994,5.551115123125783e-16,6.567572221280539e-05,1.5443307601935364e-19,-1.734723475976807e-18,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9664743369303654,0.9664743369303654,1.0,4.553973026866394,3.283786110640269e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660010,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9670400279958015,1.0,NA,NA,0.9999999999999993,6.661338147750939e-16,5.285274813379472e-05,9.57128038447034e-20,1.734723475976807e-18,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9670400279958015,0.9670400279958015,1.0,4.578908198358846,2.642637406689736e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660011,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9646474284785034,1.0,NA,NA,0.9999999999999994,5.551115123125783e-16,3.548821243578982e-05,9.937842545948947e-20,-1.734723475976807e-18,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9646474284785034,0.9646474284785034,1.0,4.513079323728513,1.774410621789491e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660012,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9652640538655775,0.9999999999999999,NA,NA,0.9999999999999997,3.3306690738754696e-16,3.654864210651521e-05,1.076697411210034e-19,0.0,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9652640538655775,0.9652640538655775,0.9999999999999999,4.649275941821775,1.8274321053257606e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660013,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9657709453155514,0.9999999999999999,NA,NA,0.9999999999999994,5.551115123125783e-16,5.378954474526231e-05,8.45420386622294e-20,1.734723475976807e-18,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9657709453155514,0.9657709453155514,0.9999999999999999,4.6027909381886865,2.6894772372631154e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660014,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.966397245923115,1.0,NA,NA,0.9999999999999994,5.551115123125783e-16,1.4844421276300139e-05,1.0284723815163315e-19,1.734723475976807e-18,1.0,all_support_linear_kkt,NA,NA,0,NA,0.966397245923115,0.966397245923115,1.0,4.618750344192655,7.422210638150069e-06,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660015,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9642973252732141,1.0,NA,NA,0.9999999999999996,4.440892098500626e-16,4.7808721609584776e-05,1.014353525274613e-19,0.0,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9642973252732141,0.9642973252732141,1.0,4.5727097834045285,2.3904360804792388e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
exact_polynomial_spectrum_alignment,svm,5660016,20000,100,0.005,polynomial,0.2,largest_eigenvector,10.0,10.0,10.0,3448.659219096236,1.0,25.167956479606996,1.3702579396506043,10.0,93.16689721362117,NA,0.9657666461660108,1.0,NA,NA,0.9999999999999993,6.661338147750939e-16,6.509094183279126e-05,1.0820014536167736e-19,1.734723475976807e-18,1.0,all_support_linear_kkt,NA,NA,0,NA,0.9657666461660108,0.9657666461660108,1.0,4.594689476319087,3.254547091639563e-05,True,0,True,False,0,B_fixed_d_vary_mu,alpha=0.2,10
